service,route_id,trip_id,trip_date,stop_id,stop_name,sched_dep,pred_dep,sched_arr,pred_arr,collected_at
amtrak,NER,67,2026-02-27,WAS,Washington Union Station,2026-02-27T12:20:00Z,2026-02-27T11:57:00Z,2026-02-27T11:54:00Z,2026-02-27T11:57:00Z,2026-02-27T11:26:09Z
amtrak,NER,109,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T13:19:00Z,2026-02-27T13:20:00Z,2026-02-27T13:17:00Z,2026-02-27T13:20:00Z,2026-02-27T11:26:09Z
amtrak,NER,109,2026-02-27,WAS,Washington Union Station,2026-02-27T14:01:00Z,2026-02-27T14:04:00Z,2026-02-27T14:01:00Z,2026-02-27T14:04:00Z,2026-02-27T11:26:09Z
amtrak,NER,143,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T17:42:00Z,2026-02-27T17:40:00Z,2026-02-27T17:40:00Z,2026-02-27T17:40:00Z,2026-02-27T11:26:09Z
amtrak,NER,143,2026-02-27,WAS,Washington Union Station,2026-02-27T18:18:00Z,2026-02-27T18:17:00Z,2026-02-27T18:18:00Z,2026-02-27T18:17:00Z,2026-02-27T11:26:09Z
amtrak,NER,151,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T11:10:00Z,2026-02-27T11:22:00Z,2026-02-27T11:08:00Z,2026-02-27T11:21:00Z,2026-02-27T11:26:09Z
amtrak,NER,151,2026-02-27,WAS,Washington Union Station,2026-02-27T12:30:00Z,2026-02-27T11:58:00Z,2026-02-27T11:58:00Z,2026-02-27T11:58:00Z,2026-02-27T11:26:09Z
amtrak,NER,160,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T11:08:00Z,2026-02-27T11:18:00Z,2026-02-27T11:06:00Z,2026-02-27T11:16:00Z,2026-02-27T11:26:09Z
amtrak,NER,160,2026-02-27,WAS,Washington Union Station,2026-02-27T10:25:00Z,2026-02-27T10:27:00Z,2026-02-27T10:25:00Z,2026-02-27T10:27:00Z,2026-02-27T11:26:09Z
amtrak,NER,162,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T12:03:00Z,2026-02-27T12:01:00Z,2026-02-27T12:01:00Z,2026-02-27T12:01:00Z,2026-02-27T11:26:09Z
amtrak,NER,162,2026-02-27,WAS,Washington Union Station,2026-02-27T11:20:00Z,2026-02-27T11:20:00Z,2026-02-27T11:20:00Z,2026-02-27T11:20:00Z,2026-02-27T11:26:09Z
amtrak,NER,164,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T15:01:00Z,2026-02-27T14:59:00Z,2026-02-27T14:59:00Z,2026-02-27T14:59:00Z,2026-02-27T11:26:09Z
amtrak,NER,164,2026-02-27,WAS,Washington Union Station,2026-02-27T14:20:00Z,2026-02-27T13:18:00Z,2026-02-27T13:18:00Z,2026-02-27T13:18:00Z,2026-02-27T11:26:09Z
amtrak,NER,195,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T18:48:00Z,2026-02-27T18:44:00Z,2026-02-27T18:44:00Z,2026-02-27T18:44:00Z,2026-02-27T11:26:09Z
amtrak,NER,195,2026-02-27,WAS,Washington Union Station,2026-02-27T19:38:00Z,2026-02-27T19:33:00Z,2026-02-27T19:38:00Z,2026-02-27T19:33:00Z,2026-02-27T11:26:09Z
marc,11705,Train400,2026-02-27,11958,UNION STATION MARC Washington,2026-02-27T10:40:00Z,2026-02-27T10:40:00Z,NA,NA,2026-02-27T11:29:10Z
marc,11705,Train400,2026-02-27,12002,PENN STATION MARC nb,NA,NA,2026-02-27T11:46:36Z,2026-02-27T11:50:12Z,2026-02-27T11:29:10Z
marc,11705,Train407,2026-02-27,11980,PENN STATION MARC sb,2026-02-27T10:40:00Z,2026-02-27T10:40:00Z,NA,NA,2026-02-27T11:29:10Z
marc,11705,Train407,2026-02-27,11958,UNION STATION MARC Washington,NA,NA,2026-02-27T11:44:58Z,2026-02-27T11:48:56Z,2026-02-27T11:29:10Z
marc,11705,Train502,2026-02-27,11958,UNION STATION MARC Washington,2026-02-27T11:13:58Z,2026-02-27T11:15:56Z,NA,NA,2026-02-27T11:29:10Z
marc,11705,Train502,2026-02-27,12002,PENN STATION MARC nb,2026-02-27T12:28:26Z,2026-02-27T12:30:52Z,2026-02-27T12:26:26Z,2026-02-27T12:28:52Z,2026-02-27T11:29:10Z
marc,11705,Train511,2026-02-27,11980,PENN STATION MARC sb,2026-02-27T11:16:24Z,2026-02-27T11:19:48Z,2026-02-27T11:06:08Z,2026-02-27T11:03:11Z,2026-02-27T11:29:10Z
marc,11705,Train511,2026-02-27,11958,UNION STATION MARC Washington,NA,NA,2026-02-27T12:17:01Z,2026-02-27T12:26:02Z,2026-02-27T11:29:10Z
amtrak,NER,66,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T03:51:00Z,2026-02-27T03:51:00Z,2026-02-27T03:49:00Z,2026-02-27T03:49:00Z,2026-02-27T11:29:10Z
amtrak,NER,66,2026-02-27,WAS,Washington Union Station,2026-02-27T03:00:00Z,2026-02-27T03:03:00Z,2026-02-27T02:28:00Z,2026-02-27T02:31:00Z,2026-02-27T11:29:10Z
amtrak,NER,67,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T11:04:00Z,2026-02-27T11:17:00Z,2026-02-27T11:02:00Z,2026-02-27T11:15:00Z,2026-02-27T11:29:10Z
amtrak,NER,67,2026-02-27,WAS,Washington Union Station,2026-02-27T12:20:00Z,2026-02-27T11:57:00Z,2026-02-27T11:54:00Z,2026-02-27T11:57:00Z,2026-02-27T11:29:10Z
amtrak,NER,109,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T13:19:00Z,2026-02-27T13:20:00Z,2026-02-27T13:17:00Z,2026-02-27T13:20:00Z,2026-02-27T11:29:10Z
amtrak,NER,109,2026-02-27,WAS,Washington Union Station,2026-02-27T14:01:00Z,2026-02-27T14:04:00Z,2026-02-27T14:01:00Z,2026-02-27T14:04:00Z,2026-02-27T11:29:10Z
amtrak,NER,143,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T17:42:00Z,2026-02-27T17:40:00Z,2026-02-27T17:40:00Z,2026-02-27T17:40:00Z,2026-02-27T11:29:10Z
amtrak,NER,143,2026-02-27,WAS,Washington Union Station,2026-02-27T18:18:00Z,2026-02-27T18:17:00Z,2026-02-27T18:18:00Z,2026-02-27T18:17:00Z,2026-02-27T11:29:10Z
amtrak,NER,151,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T11:10:00Z,2026-02-27T11:22:00Z,2026-02-27T11:08:00Z,2026-02-27T11:21:00Z,2026-02-27T11:29:10Z
amtrak,NER,151,2026-02-27,WAS,Washington Union Station,2026-02-27T12:30:00Z,2026-02-27T11:58:00Z,2026-02-27T11:58:00Z,2026-02-27T11:58:00Z,2026-02-27T11:29:10Z
amtrak,NER,160,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T11:08:00Z,2026-02-27T11:18:00Z,2026-02-27T11:06:00Z,2026-02-27T11:16:00Z,2026-02-27T11:29:10Z
amtrak,NER,160,2026-02-27,WAS,Washington Union Station,2026-02-27T10:25:00Z,2026-02-27T10:27:00Z,2026-02-27T10:25:00Z,2026-02-27T10:27:00Z,2026-02-27T11:29:10Z
amtrak,NER,162,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T12:03:00Z,2026-02-27T12:01:00Z,2026-02-27T12:01:00Z,2026-02-27T12:01:00Z,2026-02-27T11:29:10Z
amtrak,NER,162,2026-02-27,WAS,Washington Union Station,2026-02-27T11:20:00Z,2026-02-27T11:20:00Z,2026-02-27T11:20:00Z,2026-02-27T11:20:00Z,2026-02-27T11:29:10Z
amtrak,NER,164,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T15:01:00Z,2026-02-27T14:59:00Z,2026-02-27T14:59:00Z,2026-02-27T14:59:00Z,2026-02-27T11:29:10Z
amtrak,NER,164,2026-02-27,WAS,Washington Union Station,2026-02-27T14:20:00Z,2026-02-27T13:18:00Z,2026-02-27T13:18:00Z,2026-02-27T13:18:00Z,2026-02-27T11:29:10Z
amtrak,NER,195,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T18:48:00Z,2026-02-27T18:44:00Z,2026-02-27T18:44:00Z,2026-02-27T18:44:00Z,2026-02-27T11:29:10Z
amtrak,NER,195,2026-02-27,WAS,Washington Union Station,2026-02-27T19:38:00Z,2026-02-27T19:33:00Z,2026-02-27T19:38:00Z,2026-02-27T19:33:00Z,2026-02-27T11:29:10Z
marc,11705,Train400,2026-02-27,11958,UNION STATION MARC Washington,2026-02-27T10:40:00Z,2026-02-27T10:40:00Z,NA,NA,2026-02-27T11:32:11Z
marc,11705,Train400,2026-02-27,12002,PENN STATION MARC nb,NA,NA,2026-02-27T11:46:01Z,2026-02-27T11:49:02Z,2026-02-27T11:32:11Z
marc,11705,Train407,2026-02-27,11980,PENN STATION MARC sb,2026-02-27T10:40:00Z,2026-02-27T10:40:00Z,NA,NA,2026-02-27T11:32:11Z
marc,11705,Train407,2026-02-27,11958,UNION STATION MARC Washington,NA,NA,2026-02-27T11:43:58Z,2026-02-27T11:46:56Z,2026-02-27T11:32:11Z
marc,11705,Train517,2026-02-27,11980,PENN STATION MARC sb,2026-02-27T12:20:00Z,2026-02-27T12:20:00Z,2026-02-27T12:16:05Z,2026-02-27T12:16:05Z,2026-02-27T11:32:11Z
marc,11705,Train517,2026-02-27,11958,UNION STATION MARC Washington,NA,NA,2026-02-27T13:19:00Z,2026-02-27T13:19:00Z,2026-02-27T11:32:11Z
marc,11705,Train502,2026-02-27,11958,UNION STATION MARC Washington,2026-02-27T11:13:58Z,2026-02-27T11:15:56Z,NA,NA,2026-02-27T11:32:11Z
marc,11705,Train502,2026-02-27,12002,PENN STATION MARC nb,2026-02-27T12:29:16Z,2026-02-27T12:32:32Z,2026-02-27T12:27:16Z,2026-02-27T12:30:32Z,2026-02-27T11:32:11Z
marc,11705,Train511,2026-02-27,11980,PENN STATION MARC sb,2026-02-27T11:16:24Z,2026-02-27T11:19:48Z,2026-02-27T11:06:08Z,2026-02-27T11:03:11Z,2026-02-27T11:32:11Z
marc,11705,Train511,2026-02-27,11958,UNION STATION MARC Washington,NA,NA,2026-02-27T12:17:33Z,2026-02-27T12:27:06Z,2026-02-27T11:32:11Z
amtrak,NER,66,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T03:51:00Z,2026-02-27T03:51:00Z,2026-02-27T03:49:00Z,2026-02-27T03:49:00Z,2026-02-27T11:32:11Z
amtrak,NER,66,2026-02-27,WAS,Washington Union Station,2026-02-27T03:00:00Z,2026-02-27T03:03:00Z,2026-02-27T02:28:00Z,2026-02-27T02:31:00Z,2026-02-27T11:32:11Z
amtrak,NER,67,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T11:04:00Z,2026-02-27T11:17:00Z,2026-02-27T11:02:00Z,2026-02-27T11:15:00Z,2026-02-27T11:32:11Z
amtrak,NER,67,2026-02-27,WAS,Washington Union Station,2026-02-27T12:20:00Z,2026-02-27T11:57:00Z,2026-02-27T11:54:00Z,2026-02-27T11:57:00Z,2026-02-27T11:32:11Z
amtrak,NER,109,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T13:19:00Z,2026-02-27T13:20:00Z,2026-02-27T13:17:00Z,2026-02-27T13:20:00Z,2026-02-27T11:32:11Z
amtrak,NER,109,2026-02-27,WAS,Washington Union Station,2026-02-27T14:01:00Z,2026-02-27T14:04:00Z,2026-02-27T14:01:00Z,2026-02-27T14:04:00Z,2026-02-27T11:32:11Z
amtrak,NER,143,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T17:42:00Z,2026-02-27T17:40:00Z,2026-02-27T17:40:00Z,2026-02-27T17:40:00Z,2026-02-27T11:32:11Z
amtrak,NER,143,2026-02-27,WAS,Washington Union Station,2026-02-27T18:18:00Z,2026-02-27T18:17:00Z,2026-02-27T18:18:00Z,2026-02-27T18:17:00Z,2026-02-27T11:32:11Z
amtrak,NER,151,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T11:10:00Z,2026-02-27T11:22:00Z,2026-02-27T11:08:00Z,2026-02-27T11:21:00Z,2026-02-27T11:32:11Z
amtrak,NER,151,2026-02-27,WAS,Washington Union Station,2026-02-27T12:30:00Z,2026-02-27T11:58:00Z,2026-02-27T11:58:00Z,2026-02-27T11:58:00Z,2026-02-27T11:32:11Z
amtrak,NER,160,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T11:08:00Z,2026-02-27T11:18:00Z,2026-02-27T11:06:00Z,2026-02-27T11:16:00Z,2026-02-27T11:32:11Z
amtrak,NER,160,2026-02-27,WAS,Washington Union Station,2026-02-27T10:25:00Z,2026-02-27T10:27:00Z,2026-02-27T10:25:00Z,2026-02-27T10:27:00Z,2026-02-27T11:32:11Z
amtrak,NER,162,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T12:03:00Z,2026-02-27T12:01:00Z,2026-02-27T12:01:00Z,2026-02-27T12:01:00Z,2026-02-27T11:32:11Z
amtrak,NER,162,2026-02-27,WAS,Washington Union Station,2026-02-27T11:20:00Z,2026-02-27T11:20:00Z,2026-02-27T11:20:00Z,2026-02-27T11:20:00Z,2026-02-27T11:32:11Z
amtrak,NER,164,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T15:01:00Z,2026-02-27T14:59:00Z,2026-02-27T14:59:00Z,2026-02-27T14:59:00Z,2026-02-27T11:32:11Z
amtrak,NER,164,2026-02-27,WAS,Washington Union Station,2026-02-27T14:20:00Z,2026-02-27T13:18:00Z,2026-02-27T13:18:00Z,2026-02-27T13:18:00Z,2026-02-27T11:32:11Z
amtrak,NER,195,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T18:48:00Z,2026-02-27T18:44:00Z,2026-02-27T18:44:00Z,2026-02-27T18:44:00Z,2026-02-27T11:32:11Z
amtrak,NER,195,2026-02-27,WAS,Washington Union Station,2026-02-27T19:38:00Z,2026-02-27T19:33:00Z,2026-02-27T19:38:00Z,2026-02-27T19:33:00Z,2026-02-27T11:32:11Z
marc,11705,Train413,2026-02-27,11958,UNION STATION MARC Washington,NA,NA,2026-02-27T12:54:45Z,2026-02-27T13:01:30Z,2026-02-27T11:52:27Z
marc,11705,Train517,2026-02-27,11980,PENN STATION MARC sb,2026-02-27T12:23:03Z,2026-02-27T12:26:06Z,2026-02-27T12:19:08Z,2026-02-27T12:22:11Z,2026-02-27T11:52:27Z
marc,11705,Train517,2026-02-27,11958,UNION STATION MARC Washington,NA,NA,2026-02-27T13:22:03Z,2026-02-27T13:25:06Z,2026-02-27T11:52:27Z
marc,11705,Train502,2026-02-27,11958,UNION STATION MARC Washington,2026-02-27T11:13:58Z,2026-02-27T11:15:56Z,NA,NA,2026-02-27T11:52:27Z
marc,11705,Train502,2026-02-27,12002,PENN STATION MARC nb,2026-02-27T12:30:20Z,2026-02-27T12:34:40Z,2026-02-27T12:28:20Z,2026-02-27T12:32:40Z,2026-02-27T11:52:27Z
marc,11705,Train511,2026-02-27,11980,PENN STATION MARC sb,2026-02-27T11:16:24Z,2026-02-27T11:19:48Z,2026-02-27T11:06:08Z,2026-02-27T11:03:11Z,2026-02-27T11:52:27Z
marc,11705,Train511,2026-02-27,11958,UNION STATION MARC Washington,NA,NA,2026-02-27T12:25:30Z,2026-02-27T12:43:00Z,2026-02-27T11:52:27Z
amtrak,NER,66,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T03:51:00Z,2026-02-27T03:51:00Z,2026-02-27T03:49:00Z,2026-02-27T03:49:00Z,2026-02-27T11:52:27Z
amtrak,NER,66,2026-02-27,WAS,Washington Union Station,2026-02-27T03:00:00Z,2026-02-27T03:03:00Z,2026-02-27T02:28:00Z,2026-02-27T02:31:00Z,2026-02-27T11:52:27Z
amtrak,NER,67,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T11:04:00Z,2026-02-27T11:17:00Z,2026-02-27T11:02:00Z,2026-02-27T11:15:00Z,2026-02-27T11:52:27Z
amtrak,NER,67,2026-02-27,WAS,Washington Union Station,2026-02-27T12:20:00Z,2026-02-27T12:06:00Z,2026-02-27T11:54:00Z,2026-02-27T12:06:00Z,2026-02-27T11:52:27Z
amtrak,NER,109,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T13:19:00Z,2026-02-27T13:20:00Z,2026-02-27T13:17:00Z,2026-02-27T13:20:00Z,2026-02-27T11:52:27Z
amtrak,NER,109,2026-02-27,WAS,Washington Union Station,2026-02-27T14:01:00Z,2026-02-27T14:04:00Z,2026-02-27T14:01:00Z,2026-02-27T14:04:00Z,2026-02-27T11:52:27Z
amtrak,NER,143,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T17:42:00Z,2026-02-27T17:40:00Z,2026-02-27T17:40:00Z,2026-02-27T17:40:00Z,2026-02-27T11:52:27Z
amtrak,NER,143,2026-02-27,WAS,Washington Union Station,2026-02-27T18:18:00Z,2026-02-27T18:17:00Z,2026-02-27T18:18:00Z,2026-02-27T18:17:00Z,2026-02-27T11:52:27Z
amtrak,NER,151,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T11:10:00Z,2026-02-27T11:22:00Z,2026-02-27T11:08:00Z,2026-02-27T11:21:00Z,2026-02-27T11:52:27Z
amtrak,NER,151,2026-02-27,WAS,Washington Union Station,2026-02-27T12:30:00Z,2026-02-27T11:58:00Z,2026-02-27T11:58:00Z,2026-02-27T11:58:00Z,2026-02-27T11:52:27Z
amtrak,NER,160,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T11:08:00Z,2026-02-27T11:34:00Z,2026-02-27T11:06:00Z,2026-02-27T11:16:00Z,2026-02-27T11:52:27Z
amtrak,NER,160,2026-02-27,WAS,Washington Union Station,2026-02-27T10:25:00Z,2026-02-27T10:25:00Z,2026-02-27T10:25:00Z,2026-02-27T10:25:00Z,2026-02-27T11:52:27Z
amtrak,NER,162,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T12:03:00Z,2026-02-27T12:01:00Z,2026-02-27T12:01:00Z,2026-02-27T12:01:00Z,2026-02-27T11:52:27Z
amtrak,NER,162,2026-02-27,WAS,Washington Union Station,2026-02-27T11:20:00Z,2026-02-27T11:20:00Z,2026-02-27T11:20:00Z,2026-02-27T11:20:00Z,2026-02-27T11:52:27Z
amtrak,NER,164,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T15:01:00Z,2026-02-27T14:59:00Z,2026-02-27T14:59:00Z,2026-02-27T14:59:00Z,2026-02-27T11:52:27Z
amtrak,NER,164,2026-02-27,WAS,Washington Union Station,2026-02-27T14:20:00Z,2026-02-27T13:18:00Z,2026-02-27T13:18:00Z,2026-02-27T13:18:00Z,2026-02-27T11:52:27Z
amtrak,NER,195,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T18:48:00Z,2026-02-27T18:44:00Z,2026-02-27T18:44:00Z,2026-02-27T18:44:00Z,2026-02-27T11:52:27Z
amtrak,NER,195,2026-02-27,WAS,Washington Union Station,2026-02-27T19:38:00Z,2026-02-27T19:33:00Z,2026-02-27T19:38:00Z,2026-02-27T19:33:00Z,2026-02-27T11:52:27Z
marc,11705,Train413,2026-02-27,11958,UNION STATION MARC Washington,NA,NA,2026-02-27T12:58:12Z,2026-02-27T13:08:24Z,2026-02-27T11:55:28Z
marc,11705,Train517,2026-02-27,11980,PENN STATION MARC sb,2026-02-27T12:25:08Z,2026-02-27T12:30:16Z,2026-02-27T12:21:13Z,2026-02-27T12:26:21Z,2026-02-27T11:55:28Z
marc,11705,Train517,2026-02-27,11958,UNION STATION MARC Washington,NA,NA,2026-02-27T13:24:08Z,2026-02-27T13:29:16Z,2026-02-27T11:55:28Z
marc,11705,Train502,2026-02-27,11958,UNION STATION MARC Washington,2026-02-27T11:13:58Z,2026-02-27T11:15:56Z,NA,NA,2026-02-27T11:55:28Z
marc,11705,Train502,2026-02-27,12002,PENN STATION MARC nb,2026-02-27T12:31:00Z,2026-02-27T12:36:00Z,2026-02-27T12:29:00Z,2026-02-27T12:34:00Z,2026-02-27T11:55:28Z
marc,11705,Train511,2026-02-27,11980,PENN STATION MARC sb,2026-02-27T11:16:24Z,2026-02-27T11:19:48Z,2026-02-27T11:06:08Z,2026-02-27T11:03:11Z,2026-02-27T11:55:28Z
marc,11705,Train511,2026-02-27,11958,UNION STATION MARC Washington,NA,NA,2026-02-27T12:25:30Z,2026-02-27T12:43:00Z,2026-02-27T11:55:28Z
amtrak,NER,66,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T03:51:00Z,2026-02-27T03:51:00Z,2026-02-27T03:49:00Z,2026-02-27T03:49:00Z,2026-02-27T11:55:28Z
amtrak,NER,66,2026-02-27,WAS,Washington Union Station,2026-02-27T03:00:00Z,2026-02-27T03:03:00Z,2026-02-27T02:28:00Z,2026-02-27T02:31:00Z,2026-02-27T11:55:28Z
amtrak,NER,67,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T11:04:00Z,2026-02-27T11:17:00Z,2026-02-27T11:02:00Z,2026-02-27T11:15:00Z,2026-02-27T11:55:28Z
amtrak,NER,67,2026-02-27,WAS,Washington Union Station,2026-02-27T12:20:00Z,2026-02-27T12:09:00Z,2026-02-27T11:54:00Z,2026-02-27T12:09:00Z,2026-02-27T11:55:28Z
amtrak,NER,109,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T13:19:00Z,2026-02-27T13:20:00Z,2026-02-27T13:17:00Z,2026-02-27T13:20:00Z,2026-02-27T11:55:28Z
amtrak,NER,109,2026-02-27,WAS,Washington Union Station,2026-02-27T14:01:00Z,2026-02-27T14:04:00Z,2026-02-27T14:01:00Z,2026-02-27T14:04:00Z,2026-02-27T11:55:28Z
amtrak,NER,143,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T17:42:00Z,2026-02-27T17:40:00Z,2026-02-27T17:40:00Z,2026-02-27T17:40:00Z,2026-02-27T11:55:28Z
amtrak,NER,143,2026-02-27,WAS,Washington Union Station,2026-02-27T18:18:00Z,2026-02-27T18:17:00Z,2026-02-27T18:18:00Z,2026-02-27T18:17:00Z,2026-02-27T11:55:28Z
amtrak,NER,151,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T11:10:00Z,2026-02-27T11:22:00Z,2026-02-27T11:08:00Z,2026-02-27T11:21:00Z,2026-02-27T11:55:28Z
amtrak,NER,151,2026-02-27,WAS,Washington Union Station,2026-02-27T12:30:00Z,2026-02-27T11:58:00Z,2026-02-27T11:58:00Z,2026-02-27T11:58:00Z,2026-02-27T11:55:28Z
amtrak,NER,160,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T11:08:00Z,2026-02-27T11:34:00Z,2026-02-27T11:06:00Z,2026-02-27T11:16:00Z,2026-02-27T11:55:28Z
amtrak,NER,160,2026-02-27,WAS,Washington Union Station,2026-02-27T10:25:00Z,2026-02-27T10:25:00Z,2026-02-27T10:25:00Z,2026-02-27T10:25:00Z,2026-02-27T11:55:28Z
amtrak,NER,162,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T12:03:00Z,2026-02-27T12:01:00Z,2026-02-27T12:01:00Z,2026-02-27T12:01:00Z,2026-02-27T11:55:28Z
amtrak,NER,162,2026-02-27,WAS,Washington Union Station,2026-02-27T11:20:00Z,2026-02-27T11:20:00Z,2026-02-27T11:20:00Z,2026-02-27T11:20:00Z,2026-02-27T11:55:28Z
amtrak,NER,164,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T15:01:00Z,2026-02-27T14:59:00Z,2026-02-27T14:59:00Z,2026-02-27T14:59:00Z,2026-02-27T11:55:28Z
amtrak,NER,164,2026-02-27,WAS,Washington Union Station,2026-02-27T14:20:00Z,2026-02-27T13:18:00Z,2026-02-27T13:18:00Z,2026-02-27T13:18:00Z,2026-02-27T11:55:28Z
amtrak,NER,195,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T18:48:00Z,2026-02-27T18:44:00Z,2026-02-27T18:44:00Z,2026-02-27T18:44:00Z,2026-02-27T11:55:28Z
amtrak,NER,195,2026-02-27,WAS,Washington Union Station,2026-02-27T19:38:00Z,2026-02-27T19:33:00Z,2026-02-27T19:38:00Z,2026-02-27T19:33:00Z,2026-02-27T11:55:28Z
marc,11705,Train413,2026-02-27,11958,UNION STATION MARC Washington,NA,NA,2026-02-27T13:01:03Z,2026-02-27T13:14:06Z,2026-02-27T11:58:29Z
marc,11705,Train517,2026-02-27,11980,PENN STATION MARC sb,2026-02-27T12:26:23Z,2026-02-27T12:32:46Z,2026-02-27T12:22:28Z,2026-02-27T12:28:51Z,2026-02-27T11:58:29Z
marc,11705,Train517,2026-02-27,11958,UNION STATION MARC Washington,NA,NA,2026-02-27T13:25:23Z,2026-02-27T13:31:46Z,2026-02-27T11:58:29Z
marc,11705,Train502,2026-02-27,11958,UNION STATION MARC Washington,2026-02-27T11:13:58Z,2026-02-27T11:15:56Z,NA,NA,2026-02-27T11:58:29Z
marc,11705,Train502,2026-02-27,12002,PENN STATION MARC nb,2026-02-27T12:29:36Z,2026-02-27T12:33:12Z,2026-02-27T12:27:36Z,2026-02-27T12:31:12Z,2026-02-27T11:58:29Z
marc,11705,Train511,2026-02-27,11980,PENN STATION MARC sb,2026-02-27T11:16:24Z,2026-02-27T11:19:48Z,2026-02-27T11:06:08Z,2026-02-27T11:03:11Z,2026-02-27T11:58:29Z
marc,11705,Train511,2026-02-27,11958,UNION STATION MARC Washington,NA,NA,2026-02-27T12:31:45Z,2026-02-27T12:55:30Z,2026-02-27T11:58:29Z
amtrak,NER,66,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T03:51:00Z,2026-02-27T03:51:00Z,2026-02-27T03:49:00Z,2026-02-27T03:49:00Z,2026-02-27T11:58:29Z
amtrak,NER,66,2026-02-27,WAS,Washington Union Station,2026-02-27T03:00:00Z,2026-02-27T03:03:00Z,2026-02-27T02:28:00Z,2026-02-27T02:31:00Z,2026-02-27T11:58:29Z
amtrak,NER,67,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T11:04:00Z,2026-02-27T11:17:00Z,2026-02-27T11:02:00Z,2026-02-27T11:15:00Z,2026-02-27T11:58:29Z
amtrak,NER,67,2026-02-27,WAS,Washington Union Station,2026-02-27T12:20:00Z,2026-02-27T12:12:00Z,2026-02-27T11:54:00Z,2026-02-27T12:12:00Z,2026-02-27T11:58:29Z
amtrak,NER,109,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T13:19:00Z,2026-02-27T13:20:00Z,2026-02-27T13:17:00Z,2026-02-27T13:20:00Z,2026-02-27T11:58:29Z
amtrak,NER,109,2026-02-27,WAS,Washington Union Station,2026-02-27T14:01:00Z,2026-02-27T14:04:00Z,2026-02-27T14:01:00Z,2026-02-27T14:04:00Z,2026-02-27T11:58:29Z
amtrak,NER,143,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T17:42:00Z,2026-02-27T17:40:00Z,2026-02-27T17:40:00Z,2026-02-27T17:40:00Z,2026-02-27T11:58:29Z
amtrak,NER,143,2026-02-27,WAS,Washington Union Station,2026-02-27T18:18:00Z,2026-02-27T18:17:00Z,2026-02-27T18:18:00Z,2026-02-27T18:17:00Z,2026-02-27T11:58:29Z
amtrak,NER,151,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T11:10:00Z,2026-02-27T11:22:00Z,2026-02-27T11:08:00Z,2026-02-27T11:21:00Z,2026-02-27T11:58:29Z
amtrak,NER,151,2026-02-27,WAS,Washington Union Station,2026-02-27T12:30:00Z,2026-02-27T11:58:00Z,2026-02-27T11:58:00Z,2026-02-27T11:58:00Z,2026-02-27T11:58:29Z
amtrak,NER,160,2026-02-27,BAL,Baltimore Penn Station,2026-02-27T11:08:00Z,2026-02-27T11:34:00Z,2026-02-27T11:06:00Z,2026-02-27T11:16:00Z,2026-02-27T11:58:29Z
