service,route_id,trip_id,trip_date,stop_id,stop_name,sched_dep,pred_dep,sched_arr,pred_arr,collected_at,drive_min
marc,11705,Train404,2026-04-10,11958,UNION STATION MARC Washington,2026-04-10T10:40:00Z,2026-04-10T10:41:15Z,NA,NA,2026-04-10T10:44:37Z,63.5
marc,11705,Train404,2026-04-10,12002,PENN STATION MARC nb,NA,NA,2026-04-10T11:36:00Z,2026-04-10T11:37:40Z,2026-04-10T10:44:37Z,63.5
marc,11705,Train409,2026-04-10,11980,PENN STATION MARC sb,2026-04-10T10:20:00Z,2026-04-10T10:20:00Z,NA,NA,2026-04-10T10:44:37Z,63.5
marc,11705,Train409,2026-04-10,11958,UNION STATION MARC Washington,NA,NA,2026-04-10T11:28:00Z,2026-04-10T11:29:13Z,2026-04-10T10:44:37Z,63.5
marc,11705,Train413,2026-04-10,11958,UNION STATION MARC Washington,NA,NA,2026-04-10T11:43:00Z,2026-04-10T11:47:08Z,2026-04-10T10:44:37Z,63.5
marc,11705,Train517,2026-04-10,11980,PENN STATION MARC sb,2026-04-10T11:20:00Z,2026-04-10T11:20:58Z,2026-04-10T11:16:05Z,2026-04-10T11:17:03Z,2026-04-10T10:44:37Z,63.5
marc,11705,Train517,2026-04-10,11958,UNION STATION MARC Washington,NA,NA,2026-04-10T12:19:00Z,2026-04-10T12:19:58Z,2026-04-10T10:44:37Z,63.5
marc,11705,Train511,2026-04-10,11980,PENN STATION MARC sb,2026-04-10T09:53:00Z,2026-04-10T09:58:43Z,2026-04-10T09:52:05Z,2026-04-10T09:58:19Z,2026-04-10T10:44:37Z,63.5
marc,11705,Train511,2026-04-10,11958,UNION STATION MARC Washington,NA,NA,2026-04-10T10:48:00Z,2026-04-10T10:50:33Z,2026-04-10T10:44:37Z,63.5
marc,11705,Train502,2026-04-10,11958,UNION STATION MARC Washington,2026-04-10T10:12:00Z,2026-04-10T10:14:07Z,NA,NA,2026-04-10T10:44:37Z,63.5
marc,11705,Train502,2026-04-10,12002,PENN STATION MARC nb,2026-04-10T11:21:00Z,2026-04-10T11:26:54Z,2026-04-10T11:19:00Z,2026-04-10T11:24:54Z,2026-04-10T10:44:37Z,63.5
amtrak,NER,66,2026-04-10,BAL,Baltimore Penn Station,2026-04-10T02:51:00Z,2026-04-10T03:51:00Z,2026-04-10T02:49:00Z,2026-04-10T03:49:00Z,2026-04-10T10:44:37Z,63.5
amtrak,NER,66,2026-04-10,WAS,Washington Union Station,2026-04-10T02:00:00Z,2026-04-10T03:14:00Z,2026-04-10T01:28:00Z,2026-04-10T01:43:00Z,2026-04-10T10:44:37Z,63.5
amtrak,NER,67,2026-04-10,BAL,Baltimore Penn Station,2026-04-10T10:04:00Z,2026-04-10T10:04:00Z,2026-04-10T10:02:00Z,2026-04-10T09:58:00Z,2026-04-10T10:44:37Z,63.5
amtrak,NER,67,2026-04-10,WAS,Washington Union Station,2026-04-10T11:20:00Z,2026-04-10T10:51:00Z,2026-04-10T10:54:00Z,2026-04-10T10:51:00Z,2026-04-10T10:44:37Z,63.5
