service,route_id,trip_id,trip_date,stop_id,stop_name,sched_dep,pred_dep,sched_arr,pred_arr,collected_at,drive_min
marc,11705,Train419,2026-05-11,11980,PENN STATION MARC sb,2026-05-11T11:50:00Z,2026-05-11T11:51:04Z,NA,NA,2026-05-11T12:36:09Z,69.8
marc,11705,Train419,2026-05-11,11958,UNION STATION MARC Washington,NA,NA,2026-05-11T12:53:00Z,2026-05-11T12:56:44Z,2026-05-11T12:36:09Z,69.8
marc,11705,Train421,2026-05-11,11980,PENN STATION MARC sb,2026-05-11T12:30:00Z,2026-05-11T12:30:00Z,NA,NA,2026-05-11T12:36:09Z,69.8
marc,11705,Train421,2026-05-11,11958,UNION STATION MARC Washington,NA,NA,2026-05-11T13:32:00Z,2026-05-11T13:32:27Z,2026-05-11T12:36:09Z,69.8
marc,11705,Train610,2026-05-11,11958,UNION STATION MARC Washington,2026-05-11T11:50:00Z,2026-05-11T11:51:10Z,NA,NA,2026-05-11T12:36:09Z,69.8
marc,11705,Train610,2026-05-11,12002,PENN STATION MARC nb,2026-05-11T12:46:00Z,2026-05-11T12:46:57Z,2026-05-11T12:40:15Z,2026-05-11T12:41:12Z,2026-05-11T12:36:09Z,69.8
marc,11705,Train612,2026-05-11,12002,PENN STATION MARC nb,2026-05-11T13:20:00Z,2026-05-11T13:21:49Z,2026-05-11T13:17:00Z,2026-05-11T13:18:49Z,2026-05-11T12:36:09Z,69.8
amtrak,NER,66,2026-05-11,BAL,Baltimore Penn Station,2026-05-11T02:51:00Z,2026-05-11T03:50:00Z,2026-05-11T02:49:00Z,2026-05-11T03:49:00Z,2026-05-11T12:36:09Z,69.8
amtrak,NER,66,2026-05-11,WAS,Washington Union Station,2026-05-11T02:00:00Z,2026-05-11T03:14:00Z,2026-05-11T01:28:00Z,2026-05-11T01:29:00Z,2026-05-11T12:36:09Z,69.8
amtrak,NER,67,2026-05-11,BAL,Baltimore Penn Station,2026-05-11T10:04:00Z,2026-05-11T10:04:00Z,2026-05-11T10:02:00Z,2026-05-11T10:02:00Z,2026-05-11T12:36:09Z,69.8
amtrak,NER,67,2026-05-11,WAS,Washington Union Station,2026-05-11T11:20:00Z,2026-05-11T11:20:00Z,2026-05-11T10:54:00Z,2026-05-11T10:53:00Z,2026-05-11T12:36:09Z,69.8
amtrak,NER,86,2026-05-11,BAL,Baltimore Penn Station,2026-05-11T13:33:00Z,2026-05-11T13:31:00Z,2026-05-11T13:31:00Z,2026-05-11T13:31:00Z,2026-05-11T12:36:09Z,69.8
amtrak,NER,86,2026-05-11,WAS,Washington Union Station,2026-05-11T12:50:00Z,2026-05-11T12:52:00Z,2026-05-11T12:18:00Z,2026-05-11T12:32:00Z,2026-05-11T12:36:09Z,69.8
amtrak,NER,93,2026-05-11,BAL,Baltimore Penn Station,2026-05-11T20:39:00Z,2026-05-11T20:39:00Z,2026-05-11T20:37:00Z,2026-05-11T20:37:00Z,2026-05-11T12:36:09Z,69.8
amtrak,NER,93,2026-05-11,WAS,Washington Union Station,2026-05-11T21:55:00Z,2026-05-11T21:55:00Z,2026-05-11T21:25:00Z,2026-05-11T21:25:00Z,2026-05-11T12:36:09Z,69.8
amtrak,NER,94,2026-05-11,BAL,Baltimore Penn Station,2026-05-11T18:43:00Z,2026-05-11T18:43:00Z,2026-05-11T18:41:00Z,2026-05-11T18:41:00Z,2026-05-11T12:36:09Z,69.8
amtrak,NER,94,2026-05-11,WAS,Washington Union Station,2026-05-11T18:00:00Z,2026-05-11T18:00:00Z,2026-05-11T17:28:00Z,2026-05-11T17:28:00Z,2026-05-11T12:36:09Z,69.8
amtrak,NER,95,2026-05-11,BAL,Baltimore Penn Station,2026-05-11T17:27:00Z,2026-05-11T17:18:00Z,2026-05-11T17:18:00Z,2026-05-11T17:18:00Z,2026-05-11T12:36:09Z,69.8
amtrak,NER,95,2026-05-11,WAS,Washington Union Station,2026-05-11T18:35:00Z,2026-05-11T18:06:00Z,2026-05-11T18:05:00Z,2026-05-11T18:06:00Z,2026-05-11T12:36:09Z,69.8
amtrak,NER,111,2026-05-11,BAL,Baltimore Penn Station,2026-05-11T11:40:00Z,2026-05-11T11:40:00Z,2026-05-11T11:38:00Z,2026-05-11T11:32:00Z,2026-05-11T12:36:09Z,69.8
amtrak,NER,111,2026-05-11,WAS,Washington Union Station,2026-05-11T12:26:00Z,2026-05-11T12:20:00Z,2026-05-11T12:26:00Z,2026-05-11T12:20:00Z,2026-05-11T12:36:09Z,69.8
amtrak,NER,112,2026-05-11,BAL,Baltimore Penn Station,2026-05-11T12:27:00Z,2026-05-11T12:27:00Z,2026-05-11T12:25:00Z,2026-05-11T12:24:00Z,2026-05-11T12:36:09Z,69.8
amtrak,NER,112,2026-05-11,WAS,Washington Union Station,2026-05-11T11:45:00Z,2026-05-11T11:45:00Z,2026-05-11T11:45:00Z,2026-05-11T11:45:00Z,2026-05-11T12:36:09Z,69.8
amtrak,NER,113,2026-05-11,BAL,Baltimore Penn Station,2026-05-11T13:09:00Z,2026-05-11T13:11:00Z,2026-05-11T13:07:00Z,2026-05-11T13:11:00Z,2026-05-11T12:36:09Z,69.8
amtrak,NER,113,2026-05-11,WAS,Washington Union Station,2026-05-11T13:55:00Z,2026-05-11T13:49:00Z,2026-05-11T13:55:00Z,2026-05-11T13:49:00Z,2026-05-11T12:36:09Z,69.8
amtrak,NER,125,2026-05-11,BAL,Baltimore Penn Station,2026-05-11T18:28:00Z,2026-05-11T18:26:00Z,2026-05-11T18:25:00Z,2026-05-11T18:26:00Z,2026-05-11T12:36:09Z,69.8
