service,route_id,trip_id,trip_date,stop_id,stop_name,sched_dep,pred_dep,sched_arr,pred_arr,collected_at
marc,11705,Train505,2026-02-25,11981,WEST BALTIMORE MARC sb,2026-02-25T10:24:37Z,2026-02-25T10:31:14Z,2026-02-25T10:23:57Z,2026-02-25T10:30:34Z,2026-02-25T10:19:28Z
marc,11705,Train505,2026-02-25,11958,UNION STATION MARC Washington,NA,NA,2026-02-25T11:16:37Z,2026-02-25T11:23:14Z,2026-02-25T10:19:28Z
amtrak,NER,66,2026-02-25,BAL,Baltimore Penn Station,2026-02-24T22:51:00-05:00,2026-02-24T23:33:00-05:00,2026-02-24T22:49:00-05:00,2026-02-24T23:30:00-05:00,2026-02-25T10:19:28Z
amtrak,NER,66,2026-02-25,WAS,Washington Union Station,2026-02-24T22:00:00-05:00,2026-02-24T22:51:00-05:00,2026-02-24T21:28:00-05:00,2026-02-24T22:24:00-05:00,2026-02-25T10:19:28Z
amtrak,NER,67,2026-02-25,BAL,Baltimore Penn Station,2026-02-25T06:04:00-05:00,2026-02-25T05:57:00-05:00,2026-02-25T06:02:00-05:00,2026-02-25T05:57:00-05:00,2026-02-25T10:19:28Z
amtrak,NER,67,2026-02-25,WAS,Washington Union Station,2026-02-25T07:20:00-05:00,2026-02-25T06:54:00-05:00,2026-02-25T06:54:00-05:00,2026-02-25T06:54:00-05:00,2026-02-25T10:19:28Z
amtrak,NER,109,2026-02-25,BAL,Baltimore Penn Station,2026-02-25T08:19:00-05:00,2026-02-25T08:17:00-05:00,2026-02-25T08:17:00-05:00,2026-02-25T08:17:00-05:00,2026-02-25T10:19:28Z
amtrak,NER,109,2026-02-25,WAS,Washington Union Station,2026-02-25T09:01:00-05:00,2026-02-25T09:01:00-05:00,2026-02-25T09:01:00-05:00,2026-02-25T09:01:00-05:00,2026-02-25T10:19:28Z
amtrak,NER,151,2026-02-25,BAL,Baltimore Penn Station,2026-02-25T06:10:00-05:00,2026-02-25T06:08:00-05:00,2026-02-25T06:08:00-05:00,2026-02-25T06:08:00-05:00,2026-02-25T10:19:28Z
amtrak,NER,151,2026-02-25,WAS,Washington Union Station,2026-02-25T07:30:00-05:00,2026-02-25T06:58:00-05:00,2026-02-25T06:58:00-05:00,2026-02-25T06:58:00-05:00,2026-02-25T10:19:28Z
amtrak,NER,160,2026-02-25,BAL,Baltimore Penn Station,2026-02-25T06:08:00-05:00,2026-02-25T06:06:00-05:00,2026-02-25T06:06:00-05:00,2026-02-25T06:06:00-05:00,2026-02-25T10:19:28Z
amtrak,NER,160,2026-02-25,WAS,Washington Union Station,2026-02-25T05:25:00-05:00,2026-02-25T05:25:00-05:00,2026-02-25T05:25:00-05:00,2026-02-25T05:25:00-05:00,2026-02-25T10:19:28Z
amtrak,NER,164,2026-02-25,BAL,Baltimore Penn Station,2026-02-25T09:53:00-05:00,2026-02-25T09:51:00-05:00,2026-02-25T09:51:00-05:00,2026-02-25T09:51:00-05:00,2026-02-25T10:19:28Z
amtrak,NER,164,2026-02-25,WAS,Washington Union Station,2026-02-25T09:10:00-05:00,2026-02-25T08:18:00-05:00,2026-02-25T08:18:00-05:00,2026-02-25T08:18:00-05:00,2026-02-25T10:19:28Z
marc,11705,Train401,2026-02-25,11981,WEST BALTIMORE MARC sb,2026-02-25T09:39:51Z,2026-02-25T09:40:42Z,2026-02-25T09:39:06Z,2026-02-25T09:40:12Z,2026-02-25T10:22:28Z
marc,11705,Train401,2026-02-25,11958,UNION STATION MARC Washington,NA,NA,2026-02-25T10:32:57Z,2026-02-25T10:35:54Z,2026-02-25T10:22:28Z
marc,11705,Train403,2026-02-25,11981,WEST BALTIMORE MARC sb,2026-02-25T09:59:20Z,2026-02-25T09:59:40Z,2026-02-25T09:58:47Z,2026-02-25T09:59:34Z,2026-02-25T10:22:28Z
marc,11705,Train403,2026-02-25,11958,UNION STATION MARC Washington,NA,NA,2026-02-25T10:54:38Z,2026-02-25T10:56:16Z,2026-02-25T10:22:28Z
marc,11705,Train511,2026-02-25,11981,WEST BALTIMORE MARC sb,2026-02-25T11:24:32Z,2026-02-25T11:26:04Z,2026-02-25T11:23:32Z,2026-02-25T11:25:04Z,2026-02-25T10:22:28Z
marc,11705,Train511,2026-02-25,11958,UNION STATION MARC Washington,NA,NA,2026-02-25T12:09:32Z,2026-02-25T12:11:04Z,2026-02-25T10:22:28Z
marc,11705,Train505,2026-02-25,11981,WEST BALTIMORE MARC sb,2026-02-25T10:24:37Z,2026-02-25T10:31:14Z,2026-02-25T10:23:57Z,2026-02-25T10:30:34Z,2026-02-25T10:22:28Z
marc,11705,Train505,2026-02-25,11958,UNION STATION MARC Washington,NA,NA,2026-02-25T11:16:37Z,2026-02-25T11:23:14Z,2026-02-25T10:22:28Z
amtrak,NER,66,2026-02-25,BAL,Baltimore Penn Station,2026-02-24T22:51:00-05:00,2026-02-24T23:33:00-05:00,2026-02-24T22:49:00-05:00,2026-02-24T23:30:00-05:00,2026-02-25T10:22:28Z
amtrak,NER,66,2026-02-25,WAS,Washington Union Station,2026-02-24T22:00:00-05:00,2026-02-24T22:51:00-05:00,2026-02-24T21:28:00-05:00,2026-02-24T22:24:00-05:00,2026-02-25T10:22:28Z
amtrak,NER,67,2026-02-25,BAL,Baltimore Penn Station,2026-02-25T06:04:00-05:00,2026-02-25T05:57:00-05:00,2026-02-25T06:02:00-05:00,2026-02-25T05:57:00-05:00,2026-02-25T10:22:28Z
amtrak,NER,67,2026-02-25,WAS,Washington Union Station,2026-02-25T07:20:00-05:00,2026-02-25T06:54:00-05:00,2026-02-25T06:54:00-05:00,2026-02-25T06:54:00-05:00,2026-02-25T10:22:28Z
amtrak,NER,109,2026-02-25,BAL,Baltimore Penn Station,2026-02-25T08:19:00-05:00,2026-02-25T08:17:00-05:00,2026-02-25T08:17:00-05:00,2026-02-25T08:17:00-05:00,2026-02-25T10:22:28Z
amtrak,NER,109,2026-02-25,WAS,Washington Union Station,2026-02-25T09:01:00-05:00,2026-02-25T09:01:00-05:00,2026-02-25T09:01:00-05:00,2026-02-25T09:01:00-05:00,2026-02-25T10:22:28Z
amtrak,NER,143,2026-02-25,BAL,Baltimore Penn Station,2026-02-25T12:42:00-05:00,2026-02-25T12:40:00-05:00,2026-02-25T12:40:00-05:00,2026-02-25T12:40:00-05:00,2026-02-25T10:22:28Z
amtrak,NER,143,2026-02-25,WAS,Washington Union Station,2026-02-25T13:18:00-05:00,2026-02-25T13:17:00-05:00,2026-02-25T13:18:00-05:00,2026-02-25T13:17:00-05:00,2026-02-25T10:22:28Z
amtrak,NER,151,2026-02-25,BAL,Baltimore Penn Station,2026-02-25T06:10:00-05:00,2026-02-25T06:08:00-05:00,2026-02-25T06:08:00-05:00,2026-02-25T06:08:00-05:00,2026-02-25T10:22:28Z
amtrak,NER,151,2026-02-25,WAS,Washington Union Station,2026-02-25T07:30:00-05:00,2026-02-25T06:58:00-05:00,2026-02-25T06:58:00-05:00,2026-02-25T06:58:00-05:00,2026-02-25T10:22:28Z
amtrak,NER,160,2026-02-25,BAL,Baltimore Penn Station,2026-02-25T06:08:00-05:00,2026-02-25T06:06:00-05:00,2026-02-25T06:06:00-05:00,2026-02-25T06:06:00-05:00,2026-02-25T10:22:28Z
amtrak,NER,160,2026-02-25,WAS,Washington Union Station,2026-02-25T05:25:00-05:00,2026-02-25T05:25:00-05:00,2026-02-25T05:25:00-05:00,2026-02-25T05:25:00-05:00,2026-02-25T10:22:28Z
amtrak,NER,164,2026-02-25,BAL,Baltimore Penn Station,2026-02-25T09:53:00-05:00,2026-02-25T09:51:00-05:00,2026-02-25T09:51:00-05:00,2026-02-25T09:51:00-05:00,2026-02-25T10:22:28Z
amtrak,NER,164,2026-02-25,WAS,Washington Union Station,2026-02-25T09:10:00-05:00,2026-02-25T08:18:00-05:00,2026-02-25T08:18:00-05:00,2026-02-25T08:18:00-05:00,2026-02-25T10:22:28Z
marc,11705,Train407,2026-02-25,11981,WEST BALTIMORE MARC sb,2026-02-25T10:48:41Z,2026-02-25T10:49:22Z,2026-02-25T10:48:08Z,2026-02-25T10:49:46Z,2026-02-25T11:11:52Z
marc,11705,Train407,2026-02-25,11958,UNION STATION MARC Washington,NA,NA,2026-02-25T11:42:04Z,2026-02-25T11:43:08Z,2026-02-25T11:11:52Z
marc,11705,Train400,2026-02-25,11958,UNION STATION MARC Washington,2026-02-25T10:40:19Z,2026-02-25T10:40:38Z,NA,NA,2026-02-25T11:11:52Z
marc,11705,Train400,2026-02-25,11995,WEST BALTIMORE MARC nb,2026-02-25T11:31:15Z,2026-02-25T11:33:30Z,2026-02-25T11:30:45Z,2026-02-25T11:33:00Z,2026-02-25T11:11:52Z
marc,11705,Train511,2026-02-25,11981,WEST BALTIMORE MARC sb,2026-02-25T11:28:28Z,2026-02-25T11:33:56Z,2026-02-25T11:27:28Z,2026-02-25T11:32:56Z,2026-02-25T11:11:52Z
marc,11705,Train511,2026-02-25,11958,UNION STATION MARC Washington,NA,NA,2026-02-25T12:13:28Z,2026-02-25T12:18:56Z,2026-02-25T11:11:52Z
marc,11705,Train505,2026-02-25,11981,WEST BALTIMORE MARC sb,2026-02-25T10:36:06Z,2026-02-25T10:54:12Z,2026-02-25T10:34:57Z,2026-02-25T10:52:34Z,2026-02-25T11:11:52Z
marc,11705,Train505,2026-02-25,11958,UNION STATION MARC Washington,NA,NA,2026-02-25T11:30:37Z,2026-02-25T11:51:14Z,2026-02-25T11:11:52Z
amtrak,NER,66,2026-02-25,BAL,Baltimore Penn Station,2026-02-24T22:51:00-05:00,2026-02-24T23:33:00-05:00,2026-02-24T22:49:00-05:00,2026-02-24T23:30:00-05:00,2026-02-25T11:11:52Z
amtrak,NER,66,2026-02-25,WAS,Washington Union Station,2026-02-24T22:00:00-05:00,2026-02-24T22:51:00-05:00,2026-02-24T21:28:00-05:00,2026-02-24T22:24:00-05:00,2026-02-25T11:11:52Z
amtrak,NER,67,2026-02-25,BAL,Baltimore Penn Station,2026-02-25T06:04:00-05:00,2026-02-25T06:11:00-05:00,2026-02-25T06:02:00-05:00,2026-02-25T06:11:00-05:00,2026-02-25T11:11:52Z
amtrak,NER,67,2026-02-25,WAS,Washington Union Station,2026-02-25T07:20:00-05:00,2026-02-25T06:54:00-05:00,2026-02-25T06:54:00-05:00,2026-02-25T06:54:00-05:00,2026-02-25T11:11:52Z
amtrak,NER,109,2026-02-25,BAL,Baltimore Penn Station,2026-02-25T08:19:00-05:00,2026-02-25T08:20:00-05:00,2026-02-25T08:17:00-05:00,2026-02-25T08:20:00-05:00,2026-02-25T11:11:52Z
amtrak,NER,109,2026-02-25,WAS,Washington Union Station,2026-02-25T09:01:00-05:00,2026-02-25T09:04:00-05:00,2026-02-25T09:01:00-05:00,2026-02-25T09:04:00-05:00,2026-02-25T11:11:52Z
amtrak,NER,143,2026-02-25,BAL,Baltimore Penn Station,2026-02-25T12:42:00-05:00,2026-02-25T12:40:00-05:00,2026-02-25T12:40:00-05:00,2026-02-25T12:40:00-05:00,2026-02-25T11:11:52Z
amtrak,NER,143,2026-02-25,WAS,Washington Union Station,2026-02-25T13:18:00-05:00,2026-02-25T13:17:00-05:00,2026-02-25T13:18:00-05:00,2026-02-25T13:17:00-05:00,2026-02-25T11:11:52Z
amtrak,NER,151,2026-02-25,BAL,Baltimore Penn Station,2026-02-25T06:10:00-05:00,2026-02-25T06:15:00-05:00,2026-02-25T06:08:00-05:00,2026-02-25T06:15:00-05:00,2026-02-25T11:11:52Z
amtrak,NER,151,2026-02-25,WAS,Washington Union Station,2026-02-25T07:30:00-05:00,2026-02-25T06:51:00-05:00,2026-02-25T06:58:00-05:00,2026-02-25T06:51:00-05:00,2026-02-25T11:11:52Z
amtrak,NER,160,2026-02-25,BAL,Baltimore Penn Station,2026-02-25T06:08:00-05:00,2026-02-25T06:08:00-05:00,2026-02-25T06:06:00-05:00,2026-02-25T06:05:00-05:00,2026-02-25T11:11:52Z
amtrak,NER,160,2026-02-25,WAS,Washington Union Station,2026-02-25T05:25:00-05:00,,2026-02-25T05:25:00-05:00,NA,2026-02-25T11:11:52Z
amtrak,NER,162,2026-02-25,BAL,Baltimore Penn Station,2026-02-25T07:03:00-05:00,2026-02-25T07:01:00-05:00,2026-02-25T07:01:00-05:00,2026-02-25T07:01:00-05:00,2026-02-25T11:11:52Z
amtrak,NER,162,2026-02-25,WAS,Washington Union Station,2026-02-25T06:20:00-05:00,2026-02-25T06:20:00-05:00,2026-02-25T06:20:00-05:00,2026-02-25T06:20:00-05:00,2026-02-25T11:11:52Z
amtrak,NER,164,2026-02-25,BAL,Baltimore Penn Station,2026-02-25T09:53:00-05:00,2026-02-25T09:51:00-05:00,2026-02-25T09:51:00-05:00,2026-02-25T09:51:00-05:00,2026-02-25T11:11:52Z
amtrak,NER,164,2026-02-25,WAS,Washington Union Station,2026-02-25T09:10:00-05:00,2026-02-25T08:18:00-05:00,2026-02-25T08:18:00-05:00,2026-02-25T08:18:00-05:00,2026-02-25T11:11:52Z
amtrak,NER,195,2026-02-25,BAL,Baltimore Penn Station,2026-02-25T13:48:00-05:00,2026-02-25T13:44:00-05:00,2026-02-25T13:44:00-05:00,2026-02-25T13:44:00-05:00,2026-02-25T11:11:52Z
amtrak,NER,195,2026-02-25,WAS,Washington Union Station,2026-02-25T14:38:00-05:00,2026-02-25T14:33:00-05:00,2026-02-25T14:38:00-05:00,2026-02-25T14:33:00-05:00,2026-02-25T11:11:52Z
marc,11705,Train407,2026-02-25,11981,WEST BALTIMORE MARC sb,2026-02-25T10:48:41Z,2026-02-25T10:49:22Z,2026-02-25T10:48:08Z,2026-02-25T10:49:46Z,2026-02-25T11:14:55Z
marc,11705,Train407,2026-02-25,11958,UNION STATION MARC Washington,NA,NA,2026-02-25T11:44:32Z,2026-02-25T11:48:04Z,2026-02-25T11:14:55Z
marc,11705,Train400,2026-02-25,11958,UNION STATION MARC Washington,2026-02-25T10:40:19Z,2026-02-25T10:40:38Z,NA,NA,2026-02-25T11:14:55Z
marc,11705,Train400,2026-02-25,11995,WEST BALTIMORE MARC nb,2026-02-25T11:32:16Z,2026-02-25T11:35:32Z,2026-02-25T11:31:46Z,2026-02-25T11:35:02Z,2026-02-25T11:14:55Z
marc,11705,Train511,2026-02-25,11981,WEST BALTIMORE MARC sb,2026-02-25T11:36:04Z,2026-02-25T11:49:08Z,2026-02-25T11:35:04Z,2026-02-25T11:48:08Z,2026-02-25T11:14:55Z
marc,11705,Train511,2026-02-25,11958,UNION STATION MARC Washington,NA,NA,2026-02-25T12:21:04Z,2026-02-25T12:34:08Z,2026-02-25T11:14:55Z
marc,11705,Train502,2026-02-25,11995,WEST BALTIMORE MARC nb,2026-02-25T12:08:00Z,2026-02-25T12:08:00Z,2026-02-25T12:06:50Z,2026-02-25T12:06:50Z,2026-02-25T11:14:55Z
marc,11705,Train505,2026-02-25,11981,WEST BALTIMORE MARC sb,2026-02-25T10:36:06Z,2026-02-25T10:54:12Z,2026-02-25T10:34:57Z,2026-02-25T10:52:34Z,2026-02-25T11:14:55Z
marc,11705,Train505,2026-02-25,11958,UNION STATION MARC Washington,NA,NA,2026-02-25T11:30:33Z,2026-02-25T11:51:06Z,2026-02-25T11:14:55Z
amtrak,NER,66,2026-02-25,BAL,Baltimore Penn Station,2026-02-24T22:51:00-05:00,2026-02-24T23:33:00-05:00,2026-02-24T22:49:00-05:00,2026-02-24T23:30:00-05:00,2026-02-25T11:14:55Z
amtrak,NER,66,2026-02-25,WAS,Washington Union Station,2026-02-24T22:00:00-05:00,2026-02-24T22:51:00-05:00,2026-02-24T21:28:00-05:00,2026-02-24T22:24:00-05:00,2026-02-25T11:14:55Z
amtrak,NER,67,2026-02-25,BAL,Baltimore Penn Station,2026-02-25T06:04:00-05:00,2026-02-25T06:14:00-05:00,2026-02-25T06:02:00-05:00,2026-02-25T06:14:00-05:00,2026-02-25T11:14:55Z
amtrak,NER,67,2026-02-25,WAS,Washington Union Station,2026-02-25T07:20:00-05:00,2026-02-25T06:54:00-05:00,2026-02-25T06:54:00-05:00,2026-02-25T06:54:00-05:00,2026-02-25T11:14:55Z
amtrak,NER,109,2026-02-25,BAL,Baltimore Penn Station,2026-02-25T08:19:00-05:00,2026-02-25T08:23:00-05:00,2026-02-25T08:17:00-05:00,2026-02-25T08:23:00-05:00,2026-02-25T11:14:55Z
amtrak,NER,109,2026-02-25,WAS,Washington Union Station,2026-02-25T09:01:00-05:00,2026-02-25T09:07:00-05:00,2026-02-25T09:01:00-05:00,2026-02-25T09:07:00-05:00,2026-02-25T11:14:55Z
amtrak,NER,143,2026-02-25,BAL,Baltimore Penn Station,2026-02-25T12:42:00-05:00,2026-02-25T12:40:00-05:00,2026-02-25T12:40:00-05:00,2026-02-25T12:40:00-05:00,2026-02-25T11:14:55Z
amtrak,NER,143,2026-02-25,WAS,Washington Union Station,2026-02-25T13:18:00-05:00,2026-02-25T13:17:00-05:00,2026-02-25T13:18:00-05:00,2026-02-25T13:17:00-05:00,2026-02-25T11:14:55Z
amtrak,NER,151,2026-02-25,BAL,Baltimore Penn Station,2026-02-25T06:10:00-05:00,2026-02-25T06:18:00-05:00,2026-02-25T06:08:00-05:00,2026-02-25T06:18:00-05:00,2026-02-25T11:14:55Z
amtrak,NER,151,2026-02-25,WAS,Washington Union Station,2026-02-25T07:30:00-05:00,2026-02-25T06:54:00-05:00,2026-02-25T06:58:00-05:00,2026-02-25T06:54:00-05:00,2026-02-25T11:14:55Z
amtrak,NER,160,2026-02-25,BAL,Baltimore Penn Station,2026-02-25T06:08:00-05:00,2026-02-25T06:08:00-05:00,2026-02-25T06:06:00-05:00,2026-02-25T06:05:00-05:00,2026-02-25T11:14:55Z
amtrak,NER,160,2026-02-25,WAS,Washington Union Station,2026-02-25T05:25:00-05:00,,2026-02-25T05:25:00-05:00,NA,2026-02-25T11:14:55Z
amtrak,NER,162,2026-02-25,BAL,Baltimore Penn Station,2026-02-25T07:03:00-05:00,2026-02-25T07:01:00-05:00,2026-02-25T07:01:00-05:00,2026-02-25T07:01:00-05:00,2026-02-25T11:14:55Z
amtrak,NER,162,2026-02-25,WAS,Washington Union Station,2026-02-25T06:20:00-05:00,2026-02-25T06:20:00-05:00,2026-02-25T06:20:00-05:00,2026-02-25T06:20:00-05:00,2026-02-25T11:14:55Z
amtrak,NER,164,2026-02-25,BAL,Baltimore Penn Station,2026-02-25T09:53:00-05:00,2026-02-25T09:51:00-05:00,2026-02-25T09:51:00-05:00,2026-02-25T09:51:00-05:00,2026-02-25T11:14:55Z
amtrak,NER,164,2026-02-25,WAS,Washington Union Station,2026-02-25T09:10:00-05:00,2026-02-25T08:18:00-05:00,2026-02-25T08:18:00-05:00,2026-02-25T08:18:00-05:00,2026-02-25T11:14:55Z
amtrak,NER,195,2026-02-25,BAL,Baltimore Penn Station,2026-02-25T13:48:00-05:00,2026-02-25T13:44:00-05:00,2026-02-25T13:44:00-05:00,2026-02-25T13:44:00-05:00,2026-02-25T11:14:55Z
amtrak,NER,195,2026-02-25,WAS,Washington Union Station,2026-02-25T14:38:00-05:00,2026-02-25T14:33:00-05:00,2026-02-25T14:38:00-05:00,2026-02-25T14:33:00-05:00,2026-02-25T11:14:55Z
marc,11705,Train407,2026-02-25,11981,WEST BALTIMORE MARC sb,2026-02-25T10:48:41Z,2026-02-25T10:49:22Z,2026-02-25T10:48:08Z,2026-02-25T10:49:46Z,2026-02-25T11:17:55Z
marc,11705,Train407,2026-02-25,11958,UNION STATION MARC Washington,NA,NA,2026-02-25T11:44:30Z,2026-02-25T11:48:00Z,2026-02-25T11:17:55Z
marc,11705,Train400,2026-02-25,11958,UNION STATION MARC Washington,2026-02-25T10:40:19Z,2026-02-25T10:40:38Z,NA,NA,2026-02-25T11:17:55Z
marc,11705,Train400,2026-02-25,11995,WEST BALTIMORE MARC nb,2026-02-25T11:32:10Z,2026-02-25T11:35:20Z,2026-02-25T11:31:40Z,2026-02-25T11:34:50Z,2026-02-25T11:17:55Z
marc,11705,Train511,2026-02-25,11981,WEST BALTIMORE MARC sb,2026-02-25T11:36:20Z,2026-02-25T11:49:40Z,2026-02-25T11:35:20Z,2026-02-25T11:48:40Z,2026-02-25T11:17:55Z
marc,11705,Train511,2026-02-25,11958,UNION STATION MARC Washington,NA,NA,2026-02-25T12:21:20Z,2026-02-25T12:34:40Z,2026-02-25T11:17:55Z
marc,11705,Train502,2026-02-25,11958,UNION STATION MARC Washington,2026-02-25T11:14:04Z,2026-02-25T11:16:08Z,NA,NA,2026-02-25T11:17:55Z
marc,11705,Train502,2026-02-25,11995,WEST BALTIMORE MARC nb,2026-02-25T12:10:45Z,2026-02-25T12:13:30Z,2026-02-25T12:09:35Z,2026-02-25T12:12:20Z,2026-02-25T11:17:55Z
marc,11705,Train505,2026-02-25,11981,WEST BALTIMORE MARC sb,2026-02-25T10:36:06Z,2026-02-25T10:54:12Z,2026-02-25T10:34:57Z,2026-02-25T10:52:34Z,2026-02-25T11:17:55Z
marc,11705,Train505,2026-02-25,11958,UNION STATION MARC Washington,NA,NA,2026-02-25T11:28:26Z,2026-02-25T11:46:52Z,2026-02-25T11:17:55Z
amtrak,NER,66,2026-02-25,BAL,Baltimore Penn Station,2026-02-24T22:51:00-05:00,2026-02-24T23:33:00-05:00,2026-02-24T22:49:00-05:00,2026-02-24T23:30:00-05:00,2026-02-25T11:17:55Z
amtrak,NER,66,2026-02-25,WAS,Washington Union Station,2026-02-24T22:00:00-05:00,2026-02-24T22:51:00-05:00,2026-02-24T21:28:00-05:00,2026-02-24T22:24:00-05:00,2026-02-25T11:17:55Z
amtrak,NER,67,2026-02-25,BAL,Baltimore Penn Station,2026-02-25T06:04:00-05:00,2026-02-25T06:16:00-05:00,2026-02-25T06:02:00-05:00,2026-02-25T06:14:00-05:00,2026-02-25T11:17:55Z
amtrak,NER,67,2026-02-25,WAS,Washington Union Station,2026-02-25T07:20:00-05:00,2026-02-25T06:57:00-05:00,2026-02-25T06:54:00-05:00,2026-02-25T06:57:00-05:00,2026-02-25T11:17:55Z
